,train,val,iou
61,0.8694550927310066,1.2559970348112044,0.6590017848906861
62,0.8575717832315415,1.1750727699648948,0.6601146377079657
63,0.8804586545668821,1.2976717141366774,0.6578870714843762
64,0.8783215297097191,1.1164157967413626,0.6615599410915478
65,0.8636896329767564,1.166274001521449,0.658312962226908
66,0.8766326212628003,1.0870556985178301,0.6649615526089191
67,0.8550050851495509,1.1808341318561184,0.663020181553483
68,0.8677631364786689,1.1621442860172642,0.6625392351063562
69,0.8528536902391974,1.0940361426722618,0.6632939490966551
70,0.8397011049291029,1.2581088273755965,0.6648731178079181
71,0.8394233017044271,1.185523183115067,0.6632113543572289
72,0.8483965674186136,1.2533932731997581,0.6670718463689596
73,0.8474583823413135,1.1333013023099592,0.6620712348021973
74,0.823050362222335,1.8299208264197073,0.6617898507251546
75,0.8645740945071461,1.3991020994801675,0.6645553138552703
76,0.8323221726213547,1.0841430771735407,0.6619577869906528
77,0.8274953467323181,1.2823465139635148,0.6610497935429387
78,0.8109830624279492,1.1650937449547552,0.6635939622384134
79,0.8464428533844769,1.18682466014739,0.6651733368922259
80,0.8186831356369876,1.1222100065600487,0.6636048345688316
81,0.8325889939292866,1.0841577629889212,0.663947307947833
82,0.8590253116612766,1.1179075279543478,0.659409109788288
83,0.8130601010220574,1.1135521088877032,0.6650966082051305
84,0.8143843794888991,1.09843671706415,0.6655263004535641
85,0.8033059554941514,1.1898208510491155,0.6647340250636183
86,0.8459591192995163,1.2940973158805602,0.660694355388464
87,0.8197055516395977,1.1032900598741346,0.6625706578475734
88,0.8121800652162277,1.0615698041454438,0.6661997459404185
89,0.8151261892548219,1.0597067129227422,0.663555120897376
90,0.8192908005280928,1.1666338462983408,0.665183953412284
91,0.8053872123121578,1.319303527955086,0.6640357383493259
92,0.800044878281374,1.1737875803824394,0.6672154482258114
93,0.7853690554751432,1.0855031244216427,0.6639625377883374
94,0.7972084914936739,1.2221068874482186,0.6599320519223758
95,0.7987258335485815,1.5190461181825208,0.6657582664090083
96,0.798839955406393,1.6900431456104401,0.6612061699552246
97,0.7912787587884913,1.2893001033413796,0.6657033577411487
98,0.8084258019605423,1.187385166845014,0.6646527445795359
99,0.7863124408186438,1.1396022900458305,0.6658845154448478
100,0.7999285319272209,1.236711355947679,0.6657941020307191
101,0.7810428139360194,1.097875802747665,0.6650315644304527
102,0.7899201719518651,1.1923320697199913,0.6651265884828386
103,0.7758807804495256,1.184265588560412,0.6665567261140732
104,0.7721663184344449,1.208589126986842,0.6665532243599386
105,0.7867380861930031,1.1032119547167132,0.6650467412722735
106,0.7882311787197297,1.1426003075415088,0.6655657575746606
107,0.7882423974613455,1.255837252063136,0.6625588259868921
108,0.7758837606817643,1.461024865027397,0.6643735312246859
109,0.8054406878782466,1.1478507614904834,0.6641536362419401
110,0.7843827155822101,1.1456274197947593,0.665306051961242
111,0.7728843899334178,1.0731413306728486,0.663068545866215
112,0.767031514708371,1.049160736222421,0.6661555194236756
113,0.7505117877919406,1.0393269042814932,0.6640194455292031
114,0.7538696769724555,1.0631528150650762,0.6657000709200483
115,0.7378461278058628,1.136236581110185,0.6662065717283109
116,0.755194720099954,1.0811012464184915,0.6672022220691938
117,0.7510631530680121,1.1487602187741188,0.6648978848705484
118,0.7944929038777071,1.064441365580405,0.6662827048093791
119,0.7424012575557525,1.17312712823191,0.6648133926207085
120,0.7458772805922809,1.0806888168857944,0.6657010998920966
121,0.7461117047039583,1.3056843280792236,0.6680941674543543
122,0.7385830149293583,1.1334649516690163,0.6667362609499431
123,0.7439447026201748,1.0254421714813478,0.6669518485313672
124,0.7416358092889429,0.9903389196242055,0.666605591537177
125,0.7228945978185072,1.0817208636191584,0.6651726244603787
126,0.740997852488635,1.0420196690867025,0.6656705349256127
127,0.7322370282468948,0.9922453395781978,0.6665595537710438
128,0.7205416184058164,1.0109315976019828,0.6666172639332991
129,0.7406461053991062,1.1069589680241,0.6670881820876724
130,0.7461986223006631,1.1348867762473323,0.6666929482381464
131,0.731694356324201,1.0417670972885624,0.6696241773035121
132,0.7289811643687162,1.0500105600203238,0.6677504509645498
133,0.7441543579739045,1.0286326350704316,0.6702886679248324
134,0.7251585712407362,1.0471902643480608,0.6651872982934928
135,0.7289191870128408,1.0313653561376757,0.66390532773694
136,0.7208762586435532,0.999813812394296,0.6680058007238326
137,0.7203014406928404,1.0281451440626574,0.6661274364857758
138,0.7130124846244241,1.064822708406756,0.6707064563210388
139,0.7046980615605645,1.0648106413502847,0.6669843450827035
140,0.7082052839631066,1.183019345806491,0.6672350870053018
141,0.7070269135230365,1.0587128823803318,0.6659085022887397
142,0.7014515326622336,1.087929871774489,0.6679015935749282
143,0.6998404430195609,1.0261377865268337,0.6719127099778655
144,0.7182747782232927,1.2037774516690163,0.6681738836589044
145,0.7047726540641989,1.0403794184807809,0.6679397672599646
146,0.7044585783851338,1.111819940228616,0.6693686360830786
147,0.7181629844527831,1.0573831046781232,0.6664551696795384
148,0.6945706609098669,1.0342887928408961,0.667624764225332
149,0.7039343861335101,1.014098467365388,0.6678281224575595
150,0.7117058622008339,1.0161572060277384,0.6703953847140073
151,0.6872942068360068,1.0578585882340708,0.666523973770097
152,0.6913033287155437,1.0755873380168792,0.6684209937274564
153,0.704120852730491,1.1027082185591421,0.6690269215416174
154,0.6959255892325212,1.1201965943459542,0.6698801682171008
155,0.6986487367573906,1.06486794640941,0.6672197763252631
156,0.6818627734235264,1.1236107849305677,0.6673003077553203
157,0.704615996164434,1.0823580968764521,0.6685643391130576
158,0.7011016237544504,1.0262347613611529,0.6643892984750238
159,0.6940643140338959,1.1953831065085627,0.6679282875581871
160,0.690400041360906,1.0020964760934152,0.6684744701580599
161,0.6808336256022122,1.0606717794172225,0.6691583524361367
162,0.6752414604559301,1.047379555240754,0.6701952002190794
163,0.6759478229889895,1.080815271023781,0.6696797455936874
164,0.6742091723941864,1.031214064167392,0.6708132480872332
165,0.6737050057095002,1.013083819420107,0.6698394477982249
166,0.6729682747692985,1.0380821804846487,0.6642333774864297
167,0.6608455181121826,0.9893072285959797,0.6687551250939894
168,0.6729607054575242,1.074249381019223,0.6697293848317243
169,0.6691836883677519,1.024987155391324,0.6681135753999319
170,0.6673573934458157,1.018970364524472,0.6692202721393041
171,0.6726828475686956,1.0058888773764334,0.6664437204810598
172,0.659800127547055,1.120041335782697,0.6677416643719375
173,0.6717230293521269,1.0565435424927743,0.667520194929839
174,0.662964039626606,1.1064741976799504,0.6692146956898735
175,0.6648867994068778,1.0278029922516114,0.6683680879334365
176,0.6494230038341992,1.033441222483112,0.6708338988889434
177,0.6608934888546479,1.0617228438777309,0.6677458105217153
178,0.658742468624829,1.0351388531346475,0.6678047061622868
179,0.6585089629665416,1.1064778970133873,0.6677207716108386
180,0.640666675121389,1.055132963965016,0.669621473473369
181,0.6505266290934966,1.0357138187654558,0.6689887810451682
182,0.6480500097262031,1.0545917672495688,0.668653724927704
183,0.6462215032169526,1.0469803425573534,0.671937697132101
184,0.6532665542102752,1.0059507796841283,0.6690440091543645
185,0.641012712914676,0.9940973462597016,0.6715824365237173
186,0.6466427203168206,1.0024382529720184,0.6687660249947173
187,0.6456460318463372,1.025480160790105,0.6682579962318922
188,0.6525312372069946,0.9904988850316694,0.6699414556177296
189,0.6424263188226975,1.038335419470264,0.6698263453688897
190,0.6409287699722351,1.0099714994430542,0.668795198325013
191,0.6379591298294577,1.0213650061238198,0.6689713012908117
192,0.6381402047560176,1.0356286475735326,0.6687295070553543
193,0.6345396566199747,1.0195519116617018,0.6691115421848404
194,0.633169370060936,1.0080090203592855,0.6700276733971736
195,0.639847484661296,0.9927159144032386,0.6692327295915453
196,0.6345173867947278,1.0300859578194157,0.6685118876224696
197,0.6371972608693781,1.0257964960990413,0.668637380084142
198,0.6355692989685956,1.0017224473337973,0.6690123765996094
199,0.6347223196756393,0.9913056435123566,0.6704170745830131
200,0.7041175338029861,0.903327764749527,0.6751862854945677
201,0.6804343800445398,0.8934976111650467,0.6748035969612766
202,0.6757435473899046,0.8993998959064483,0.6770394189611761
203,0.6832304293910663,0.8812240666151047,0.6750486808775853
204,0.6704774347345034,0.8992511917352677,0.6760575448389007
205,0.6654568826556205,0.8857160984277725,0.6760229553807401
206,0.6632287080089251,0.8925292522907257,0.6765873861024233
207,0.6543262971440951,0.8908443754911423,0.6774956492803429
208,0.657608452608188,0.8829660341739655,0.677294940742269
209,0.652785336881876,0.8955590960979462,0.6779624473541156
210,0.6605494911968708,0.8875334440469742,0.6757040849518828
211,0.6486596533556779,0.8755277314186096,0.6765572236777714
212,0.6466395681301753,0.8826257543563842,0.6774251009238388
213,0.6403880424002807,0.8768080812692642,0.6751348547085183
214,0.6466338187754154,0.8766685763597488,0.6796306891671475
215,0.6452970054248969,0.8850922933816909,0.676522797336748
216,0.6466009411811828,0.8881469658613205,0.6772621191293092
217,0.6454385943810145,0.8738629750013351,0.6761140835596609
218,0.6428307666579882,0.8769338803291321,0.6771978392625968
219,0.6412207892040411,0.8853256034851075,0.6787912825742982
220,0.639043837527434,0.8849602887630462,0.6773758533980563
221,0.6416807784438133,0.8702987961769104,0.6790128722724746
222,0.6317846464216709,0.880243433713913,0.6776956589319447
223,0.6308275321274995,0.877435151219368,0.678654902295922
224,0.6331873746613661,0.8771981436014176,0.6755472186049081
225,0.6327716064651807,0.8803131259679794,0.678146190081357
226,0.6348082127720117,0.8854704084396362,0.677235611531
227,0.6344804846147696,0.8775635839700698,0.6766477742653588
228,0.6301250988940398,0.8810152864456177,0.6764470612499537
229,0.6273622986177604,0.877125667154789,0.677097564763948
230,0.6235397963027159,0.8760524423122406,0.677738690405693
231,0.6357086453636487,0.8788221304416657,0.6774735097135361
232,0.6324354651868344,0.8810766934156418,0.6788771479621903
233,0.6272352335353693,0.8764120869636536,0.6766156118305043
234,0.6199702155292034,0.8805893741846085,0.6769198948713093
235,0.6243685975571474,0.8756622447967529,0.6770972184545427
236,0.6237983381152153,0.8752454973459244,0.6769369544352815
237,0.6322100232044856,0.8715001376867294,0.6776448515414351
238,0.6264019697109858,0.8765060774981975,0.6777496106312241
239,0.6251349598368009,0.8686348066329956,0.6774906161276437
240,0.6189065626164277,0.8726109912395478,0.6782345405940093
241,0.6198111503124237,0.8776876935958863,0.6780125481968525
242,0.6245064035157363,0.8752980606555939,0.6776212520282953
243,0.6210949577391147,0.8733877035379409,0.6785941219718586
244,0.62363992040356,0.8736736364364625,0.6786424238524298
245,0.6176129805147648,0.8697901839017868,0.6776575550723849
246,0.6172367219527563,0.8728791997432709,0.6787447423827204
247,0.6207563755412896,0.8710047733783722,0.6781049227119293
248,0.6191002142628034,0.8698040943145752,0.6787088418724458
249,0.623495218227307,0.8689976145029068,0.6782816381676834
